Pagina,Views,Uniche,Tempo,Entrate,Rimbalzo,uscita,Valore,Author,title,Date
/innovazione/OLD_scienze.fanpage.it/la-luna-influenza-le-nostre-vite-ecco-cosa-c-e-di-vero/,1013,913,"525,51",908,"32,02%","89,63%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/amazon-prints-il-nuovo-servizio-per-la-stampa-di-foto-online/,1013,931,"389,20",930,"24,92%","91,91%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/i-10-migliori-fonometri-classifica-e-recensioni/,1012,942,"999,54",929,"27,79%","91,60%","0,00",-,-,-
/innovazione/tecnologia/tutti-i-dettagli-nascosti-nel-primo-trailer-ufficiale-di-gta-6/,1012,928,"259,50",806,"45,30%","79,64%","0,00",Valerio Berra,Tutti i dettagli nascosti nel primo trailer ufficiale di GTA 6,2023-12-05T19:06:00+01:00
/innovazione/scienze/questuomo-ha-appena-battuto-il-record-di-permanenza-sottacqua-in-ambiente-non-pressurizzato/,1010,943,"165,30",686,"65,46%","75,25%","0,00",Andrea Centini,Quest’uomo ha appena battuto il record di permanenza sott’acqua in ambiente non pressurizzato,2023-05-15T20:16:08+02:00
/innovazione/tecnologia/it-alert-oggi-lsms-di-test-del-sistema-di-allarme-pubblico-in-campania-friuli-venezia-giulia-e-marche/?from=taboola_exploremore,1010,924,"109,82",405,"78,93%","60,20%","0,00",Redazione Innovazione,"IT-Alert Marche, Campania e Friuli Venezia Giulia, il test del 12 settembre del sistema di allarme nazionale",2023-09-12T06:31:40+02:00
/innovazione/OLD_scienze.fanpage.it/il-pene-si-allunga-quando-sono-insieme-i-maschi-delle-anatre-si-confrontano-cosi/,1008,922,"275,25",909,"39,69%","89,38%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/ladesivo-di-instagram-che-trascrive-automaticamente-quello-che-dici-nelle-storie/,1008,897,"365,50",892,"24,69%","88,49%","0,00",-,-,-
/innovazione/scienze/milioni-di-persone-a-rischio-tsunami-glaciale-a-causa-dei-cambiamenti-climatici/,1008,897,"228,19",724,"65,88%","75,79%","0,00",Valeria Aiello,Milioni di persone a rischio tsunami glaciale a causa dei cambiamenti climatici,2023-02-08T11:40:49+01:00
/innovazione/scienze/chi-non-ha-fatto-il-vaccino-anti-covid-ha-un-rischio-superiore-del-48-di-gravi-incidenti-stradali/,1006,905,"227,91",887,"56,37%","88,37%","0,00",Andrea Centini,Perché secondo uno studio chi non ha fatto il vaccino Covid rischia di fare più incidenti stradali,2022-12-16T09:23:12+01:00
/innovazione/scienze/la-sesta-estinzione-di-massa-e-reale-in-500-anni-scomparse-fino-a-260mila-specie-a-causa-delluomo/,1004,874,"220,20",543,"34,73%","66,83%","0,00",Andrea Centini,La sesta estinzione di massa è reale: in 500 anni scomparse fino a 260mila specie a causa dell’uomo,2022-01-18T17:09:12+01:00
/innovazione/OLD_scienze.fanpage.it/gli-uomini-non-sono-attratti-di-piu-dalle-donne-che-li-fanno-ridere/,1003,957,"544,40",957,"31,63%","95,21%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/le-migliori-borse-porta-pc/,1003,923,"735,17",917,"22,83%","91,63%","0,00",-,-,-
/innovazione/scienze/la-straziante-agonia-delle-balene-arpionate-dura-fino-a-2-ore-rapporto-choc-inchioda-lislanda/,1003,890,"241,61",758,"62,45%","76,07%","0,00",Andrea Centini,La straziante agonia delle balene arpionate dura fino a 2 ore: rapporto choc inchioda l’Islanda,2023-05-10T16:49:19+02:00
/innovazione/shopping-news/migliori-robot-lavapavimenti-classifica-di-aprile-2022-e-guida-allacquisto/,1003,905,"666,42",879,"39,68%","87,64%","0,00",Quale Compro Team,I migliori robot aspirapolvere e lavapavimenti: la guida all’acquisto 2024,2024-01-02T15:35:17+01:00
/innovazione/tecnologia/unapp-ha-provato-a-clonare-la-voce-di-scarlett-johansson-con-lia-e-finita-in-tribunale/,1003,933,"330,81",880,"54,34%","85,84%","0,00",Valerio Berra,"Un’app ha provato a clonare la voce di Scarlett Johansson con l’IA, è finita in tribunale",2023-11-02T17:44:35+01:00
/innovazione/OLD_scienze.fanpage.it/grasso-nel-fegato-con-le-sigarette-elettroniche-rischio-diabete-cirrosi-epatica-e-cancro/,1001,899,"413,81",896,"37,24%","88,91%","0,00",-,-,-
/innovazione/OLD_scienze.fanpage.it/il-monaco-che-costrui-la-macchina-del-tempo/,1001,938,"508,91",935,"33,01%","92,31%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/migliore-tastiera-retroilluminata/,1001,931,"808,55",925,"22,69%","92,71%","0,00",-,-,-
/innovazione/scienze/la-cina-ha-fotografato-lintero-pianeta-marte-con-la-sonda-tianwen-1-le-splendide-immagini/p7/,1001,913,"203,90",906,"47,52%","89,51%","0,00",Andrea Centini,La Cina ha fotografato l’intero pianeta Marte con la sonda Tianwen-1: le splendide immagini,2022-06-30T14:34:06+02:00
/innovazione/OLD_scienze.fanpage.it/e-la-creatura-piu-resistente-del-mondo-come-allevare-un-tardigrado-orso-d-acqua-in-casa/,1000,932,"543,08",929,"37,12%","92,30%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/come-vanno-le-bici-elettriche-in-salita/,1000,929,"513,99",927,"34,62%","91,60%","0,00",-,-,-
/innovazione/scienze/cosa-sappiamo-su-bf-7-la-nuova-variante-della-pandemia-di-covid-figlia-di-omicron-ba-5/,1000,947,"376,48",902,"53,75%","91,40%","0,00",Andrea Centini,"Cosa sappiamo su BF.7, la nuova variante della pandemia di Covid figlia di Omicron BA.5",2022-12-19T09:50:01+01:00
/innovazione/scienze/di-quanti-passi-al-giorno-abbiamo-bisogno-un-nuovo-studio-sfata-il-mito-dei-10-000/,1000,935,"247,49",644,"68,98%","77,10%","0,00",Valeria Aiello,Di quanti passi al giorno abbiamo bisogno? Un nuovo studio sfata il mito dei 10.000,2023-08-09T10:25:55+02:00
/innovazione/scienze/granchio-blu-nelladriatico-segnalata-una-seconda-specie-che-viene-dal-mar-rosso/,1000,919,"187,62",778,"63,16%","81,30%","0,00",Valeria Aiello,"Granchio blu, nell’Adriatico segnalata una seconda specie che viene dal Mar Rosso",2023-08-29T18:44:57+02:00
/innovazione/scienze/vaccini-anti-cancro-entro-il-2030-limiti-e-promesse-della-nuova-arma-contro-i-tumori-e-non-solo/,999,900,"181,47",534,"59,89%","62,86%","0,00",Andrea Centini,"Vaccini anti cancro entro il 2030, limiti e promesse della nuova arma contro i tumori (e non solo)",2023-04-12T12:30:52+02:00
/innovazione/tecnologia/chi-sono-i-10-youtuber-piu-pagati-al-mondo-nel-2021/,999,926,"239,21",913,"37,32%","90,79%","0,00",Lorena Rao,Chi sono i 10 youtuber più pagati al mondo nel 2021,2022-01-17T13:10:11+01:00
/innovazione/tecnologia/litaliano-che-ha-vinto-10-000-dollari-alle-olimpiadi-organizzate-da-uno-youtuber/,999,921,"164,46",766,"63,10%","78,28%","0,00",Valerio Berra,L’italiano che ha vinto 10.000 dollari alle Olimpiadi organizzate da uno youtuber,2023-08-24T12:11:38+02:00
/innovazione/scienze/cose-e-quando-si-usa-il-narcan-il-medicinale-che-ha-salvato-la-vita-a-madonna/?from=taboola_exploremore,994,936,"141,40",699,"82,83%","80,78%","0,00",Andrea Centini,"Cos’è e quando si usa il Narcan, il medicinale che ha salvato la vita a Madonna",2023-07-07T18:37:22+02:00
/innovazione/shopping-news/migliore-aspirapolvere-senza-sacco-del-2022-15-dispositivi-ciclonici-potenti-ed-efficienti/,994,886,"725,23",880,"37,49%","87,83%","0,00",Quale Compro Team,Migliori aspirapolvere senza sacco di febbraio 2024: 8 modelli a traino silenziosi e potenti,2023-09-28T11:07:02+02:00
/innovazione/OLD_tech.fanpage.it/le-migliori-custodie-per-airpods-guida-allacquisto-delle-piu-sicure-per-proteggerle/,993,899,"961,24",891,"19,02%","89,73%","0,00",-,-,-
/innovazione/scienze/perche-le-giraffe-hanno-un-collo-cosi-lungo-lo-rivela-un-fossile-di-169-milioni-di-anni/,992,900,"527,08",899,"43,83%","90,12%","0,00",Andrea Centini,"Perché le giraffe hanno un collo così lungo: lo rivela un fossile di 16,9 milioni di anni",2022-06-06T13:10:07+02:00
/innovazione/tecnologia/la-vera-notizia-sugli-iphone-15-e-che-in-italia-costeranno-meno-dellanno-scorso/,992,942,"340,06",797,"52,95%","84,38%","0,00",Valerio Berra,La vera notizia sugli iPhone 15 è che in Italia costeranno meno dell’anno scorso,2023-09-13T12:51:06+02:00
/innovazione/OLD_tech.fanpage.it/come-togliere-laudio-dai-video-da-inviare-su-whatsapp/,990,913,"396,61",908,"41,27%","91,52%","0,00",-,-,-
/innovazione/scienze/in-australia-imposto-guinzaglio-e-coprifuoco-per-i-gatti-uccidono-miliardi-di-animali/,988,923,"395,72",867,"50,52%","89,17%","0,00",Andrea Centini,In Australia imposti guinzaglio e coprifuoco per i gatti: “Uccidono miliardi di animali”,2022-03-25T15:20:32+01:00
/innovazione/scienze/il-buco-dellozono-e-piu-grande-del-normale-ecco-cosa-sta-succedendo/,987,885,"177,03",753,"64,81%","74,97%","0,00",Valeria Aiello,Il buco dell’ozono è “più grande del normale”: ecco cosa sta succedendo,2023-08-17T15:27:56+02:00
/innovazione/scienze/come-funzionano-le-bombe-nucleari-e-quanto-sono-distruttive-le-risposte-del-fisico-marco-casolino/,986,915,"188,49",604,"35,31%","69,57%","0,00",Andrea Centini,Come funzionano le bombe nucleari e quanto sono distruttive: le risposte del fisico Marco Casolino,2022-02-28T13:17:20+01:00
/innovazione/OLD_tech.fanpage.it/le-migliori-batterie-per-notebook/,985,905,"702,43",904,"25,97%","91,68%","0,00",-,-,-
/innovazione/scienze/perche-nessuno-sa-che-ore-sono-sulla-luna/,985,932,"176,58",872,"52,86%","89,64%","0,00",Valeria Aiello,Perché nessuno sa che ore sono sulla Luna,2023-01-27T18:42:44+01:00
/innovazione/OLD_scienze.fanpage.it/feci-piu-grandi-e-flatulenza-per-vegetariani-e-vegani-scienziati-e-segno-di-dieta-e-colon-sani/,982,922,"524,61",920,"30,80%","93,48%","0,00",-,-,-
/innovazione/OLD_scienze.fanpage.it/la-birra-non-fa-ingrassare-e-fa-bene-alla-salute-se-bevuta-con-moderazione/,982,922,"518,65",921,"41,53%","93,69%","0,00",-,-,-
/innovazione/scienze/cose-la-setticemia-o-sepsi-sintomi-cause-e-come-si-cura-la-condizione-che-ha-colpito-nina-moric/?from=taboola_exploremore,982,907,"122,17",663,"84,16%","76,27%","0,00",Valeria Aiello,"Cos’è la setticemia o sepsi: sintomi, cause e come si cura la condizione che ha colpito Nina Moric",2023-11-13T12:44:54+01:00
/innovazione/scienze/un-gas-intrappolato-nel-nucleo-della-terra-sta-risalendo-verso-la-superficie/?from=taboola_exploremore,982,934,"127,07",153,"76,47%","48,37%","0,00",Valeria Aiello,Un gas intrappolato nel nucleo della Terra sta risalendo in superficie,2023-10-30T12:31:47+01:00
/innovazione/tecnologia/elon-musk-sfida-israele-e-offre-starlink-ai-palestinesi-lo-ostacoleremo-a-ogni-costo/,982,872,"278,99",841,"70,63%","84,32%","0,00",Elisabetta Rosso,Elon Musk sfida Israele e offre Starlink ai palestinesi: “Lo ostacoleremo a ogni costo”,2023-10-29T15:45:43+01:00
/innovazione/tecnologia/elon-musk-lascia-la-guida-di-twitter-ha-trovato-una-nuova-ceo-di-cui-non-sappiamo-nulla/,981,938,"183,45",858,"55,23%","80,22%","0,00",Valerio Berra,"Elon Musk lascia la guida di Twitter, ha trovato una nuova Ceo ma non vuole svelare il suo nome",2023-05-12T09:09:55+02:00
/innovazione/scienze/straordinaria-strada-di-mattoni-gialli-scoperta-nelle-profondita-delloceano-pacifico-il-video/p7/,980,924,"318,13",917,"50,33%","92,04%","0,00",Andrea Centini,Straordinaria “strada di mattoni gialli” scoperta nelle profondità dell’Oceano Pacifico: il video,2022-05-09T12:58:54+02:00
/innovazione/scienze/venere-era-forse-abitabile-come-la-terra-con-oceani-e-laghi-ma-solo-fino-a-3-miliardi-di-anni-fa/,980,919,"316,47",836,"44,70%","85,31%","0,00",Andrea Centini,"Venere era forse abitabile come la Terra, con oceani e laghi, ma solo fino a 3 miliardi di anni fa",2023-03-13T14:54:23+01:00
/innovazione/scienze/morie-di-massa-necrosi-e-specie-aliene-il-caldo-estremo-distrugge-i-fondali-del-mediterraneo/,979,876,"252,18",719,"67,92%","76,81%","0,00",Andrea Centini,"Morie di massa, necrosi e specie aliene: il caldo estremo distrugge i fondali del Mediterraneo",2023-07-23T09:36:11+02:00
/innovazione/OLD_tech.fanpage.it/chi-e-il-tizio-russo-che-balla-su-tiktok-e-la-traduzione-della-canzone/,978,881,"202,21",876,"39,00%","89,06%","0,00",-,-,-
/innovazione/scienze/stasera-possibili-aurore-polari-nei-cieli-ditalia-tempesta-geomagnetica-g3-in-corso/?from=taboola_exploremore,978,913,"122,85",98,"61,22%","54,19%","0,00",Andrea Centini,Stasera possibili aurore polari nei cieli d’Italia: tempesta geomagnetica G3 in corso,2023-12-01T17:59:49+01:00
/innovazione/OLD_scienze.fanpage.it/fascite-necrotizzante-e-batteri-mangiacarne-cos-e-l-infezione-che-distrugge-l-organismo/,977,945,"255,09",911,"62,65%","93,04%","0,00",-,-,-
/innovazione/scienze/cancro-al-seno-ok-a-rimborsabilita-in-italia-per-nuovo-farmaco-che-migliora-la-sopravvivenza/,977,850,"229,25",807,"48,51%","82,40%","0,00",Andrea Centini,"Cancro al seno, ok a rimborsabilità in Italia per nuovo farmaco che migliora la sopravvivenza",2023-12-12T20:01:51+01:00
/innovazione/OLD_scienze.fanpage.it/salmonella-e-salmonellosi-cos-e-e-sintomi-dell-infezione-provocata-dal-cibo-contaminato/,975,918,"521,35",915,"34,72%","93,23%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/migliore-fotocamera-compatta/,975,776,"519,04",761,"72,05%","77,95%","0,00",-,-,-
/innovazione/scienze/scoperta-la-galassia-piu-lontana-e-antica-mai-rilevata-nuovo-record-del-james-webb/,975,852,"184,37",499,"45,91%","62,97%","0,00",Andrea Centini,Scoperta la galassia più lontana e antica mai rilevata: nuovo record del James Webb,2022-12-12T15:48:50+01:00
/innovazione/scienze/creata-pelle-viva-con-cellule-umane-per-rivestire-i-robot-ha-anche-capacita-di-autoguarigione/p9/,974,897,"168,48",896,"55,46%","91,48%","0,00",Andrea Centini,Creata pelle viva con cellule umane per rivestire i robot: ha anche capacità di autoguarigione,2022-06-09T20:16:44+02:00
/innovazione/tecnologia/tra-pochi-giorni-parte-una-sonda-per-cercare-vita-sulle-lune-di-giove-i-segreti-della-missione-juice/,974,891,"219,98",750,"77,23%","79,26%","0,00",Valerio Berra,"Tra pochi giorni parte una sonda per cercare vita sulle Lune di Giove, i segreti della missione Juice",2023-04-10T14:03:59+02:00
/innovazione/tecnologia/un-video-sullevoluzione-delluomo-sta-spaventando-i-social-e-creato-con-lintelligenza-artificiale/,972,857,"153,43",471,"49,79%","69,44%","0,00",Elisabetta Rosso,Un video sull’evoluzione dell’uomo sta spaventando i social: è creato con l’intelligenza artificiale,2022-10-21T15:47:14+02:00
/innovazione/scienze/quasi-1000-uccelli-morti-dopo-lo-schianto-contro-un-edificio-scienziati-attirati-dalle-luci/?from=taboola_exploremore,971,925,"88,38",312,"86,31%","60,66%","0,00",Andrea Centini,"Quasi 1000 uccelli morti dopo lo schianto contro un edificio, scienziati: “Attirati dalle luci”",2023-12-06T18:49:10+01:00
/innovazione/OLD_scienze.fanpage.it/diclofenac-voltaren-quali-sono-i-rischi-e-gli-effetti-collaterali-dellantidolorifico/,970,897,"434,10",893,"38,10%","91,44%","0,00",-,-,-
/innovazione/scienze/campi-flegrei-di-vito-ingv-nessun-segno-di-eruzione-ma-levacuazione-non-e-un-problema/?from=taboola_exploremore,970,928,"395,46",830,"81,54%","90,00%","0,00",Valeria Aiello,"Campi Flegrei, Di Vito (INGV): “Nessun segno di eruzione, ma l’evacuazione non è un problema”",2023-09-21T19:53:18+02:00
/innovazione/tecnologia/sei-indagato-per-pedofilia-torna-la-mail-di-phishing-con-il-logo-dei-carabinieri-ma-ora-non-chiede-solo-denaro/,970,848,"208,46",718,"41,09%","74,85%","0,00",Valerio Berra,"“Sei indagato per pedofilia”, torna la mail di phishing con il logo dei carabinieri. Ma ora non chiede solo denaro",2023-03-03T14:03:08+01:00
/innovazione/scienze/un-uomo-ha-ricevuto-il-primo-trapianto-di-un-intero-occhio-e-di-parte-del-viso/?from=taboola_exploremore,969,914,"130,09",179,"81,56%","44,89%","0,00",Valeria Aiello,Un uomo ha ricevuto il primo trapianto di un intero occhio e di parte del viso,2023-11-10T10:06:36+01:00
/innovazione/tecnologia/netflix-ha-deciso-di-regalare-i-suoi-ultimi-dvd/,969,925,"245,19",817,"73,11%","87,00%","0,00",Valerio Berra,Netflix ha deciso di regalare i suoi ultimi DVD,2023-09-29T18:37:49+02:00
/innovazione/scienze/perche-ad-agosto-ha-fatto-meno-caldo-rispetto-a-luglio/,968,908,"241,02",862,"51,10%","90,60%","0,00",Andrea Centini,Perché ad agosto ha fatto meno caldo rispetto a luglio,2022-08-25T11:11:51+02:00
/innovazione/tecnologia/minacce-di-morte-ai-the-borderline-dopo-lincidente-di-casal-palocco-ma-intanto-i-follower-aumentano/?from=taboola_exploremore,967,908,"157,73",703,"78,03%","78,70%","0,00",Elisabetta Rosso,Minacce di morte ai The Borderline dopo l’incidente di Casal Palocco: ma intanto i follower aumentano,2023-06-17T10:26:25+02:00
/innovazione/scienze/in-volo-verso-la-luna-chi-sono-gli-astronauti-scelti-dalla-nasa-per-la-storica-missione-artemis-2/,966,885,"220,63",561,"64,70%","68,53%","0,00",Andrea Centini,In volo verso la Luna: chi sono gli astronauti scelti dalla NASA per la storica missione Artemis 2,2023-04-03T20:04:17+02:00
/innovazione/scienze/spiagge-del-mediterraneo-divorate-dai-cambiamenti-climatici-rischiano-di-scomparire-per-sempre/,966,891,"218,58",620,"63,17%","74,95%","0,00",Valeria Aiello,Spiagge del Mediterraneo divorate dai cambiamenti climatici: “Rischiano di scomparire per sempre”,2023-07-27T14:08:43+02:00
/innovazione/OLD_tech.fanpage.it/lo-streamer-blur-e-stato-sospeso-da-twitch/,965,892,"234,39",842,"39,26%","87,77%","0,00",-,-,-
/innovazione/tecnologia/twitter-e-in-down-le-scuse-di-elon-musk-questa-piattaforma-e-cosi-fragile/,965,907,"365,66",859,"72,01%","85,70%","0,00",Valerio Berra,"Twitter è in down, le scuse di Elon Musk: “Questa piattaforma è così fragile”",2023-03-06T19:26:42+01:00
/innovazione/OLD_tech.fanpage.it/su-whatsapp-si-potranno-mettere-in-evidenza-le-chat-preferite-ecco-come-fare/,964,872,"353,94",871,"33,79%","89,63%","0,00",-,-,-
/innovazione/tecnologia/whatsapp-ce-un-modo-per-salvare-anche-i-messaggi-che-spariscono-una-volta-visualizzati/,964,904,"228,45",805,"42,98%","86,31%","0,00",Elisabetta Rosso,"WhatsApp, c’é un modo per salvare anche i messaggi che spariscono una volta visualizzati",2023-04-21T13:21:06+02:00
/innovazione/OLD_tech.fanpage.it/come-pixellare-le-foto-su-whatsapp/,963,869,"509,19",865,"23,93%","89,72%","0,00",-,-,-
/innovazione/scienze/perche-lodore-del-cibo-non-basta-per-capire-se-e-ancora-buono/,963,917,"144,02",817,"62,96%","83,07%","0,00",Valeria Aiello,Perché l’odore non basta per capire se un cibo è ancora buono,2023-08-28T11:13:19+02:00
/innovazione/tecnologia/perche-su-telegram-ci-sono-chat-in-cui-dei-ragazzi-si-organizzano-per-costruire-una-bomba/,962,899,"435,31",801,"46,00%","84,51%","0,00",Valerio Berra,Perché su Telegram ci sono chat in cui dei ragazzi si organizzano per costruire una bomba,2023-06-29T14:05:27+02:00
/innovazione/OLD_scienze.fanpage.it/la-falena-creatonotos-gangis-ha-4-tentacoli-giganti-che-fanno-paura-ecco-a-cosa-servono/,961,877,"314,86",876,"37,02%","91,05%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/qual-e-e-quanto-costa-lanello-di-fidanzamento-dei-me-contro-te/,961,886,"304,47",872,"31,73%","91,36%","0,00",-,-,-
/innovazione/tecnologia/playstation-ha-svelato-il-suo-futuro-ma-forse-non-e-quello-che-si-aspettavano-i-fan/,960,884,"369,73",765,"58,88%","83,85%","0,00",Lorena Rao,PlayStation ha svelato il suo futuro ma forse non è lo stesso che si aspettavano i fan,2023-05-26T18:25:09+02:00
/innovazione/OLD_scienze.fanpage.it/scoperti-due-esopianeti-simili-alla-terra-teegarden-b-ha-temperatura-stimata-di-28-c/,959,880,"468,58",871,"41,71%","90,62%","0,00",-,-,-
/innovazione/tecnologia/google-maps-lancia-un-navigatore-green-ma-non-e-lunico-tutte-le-app-per-viaggiare-senza-inquinare/,959,869,"171,37",866,"46,32%","89,36%","0,00",Elisabetta Rosso,"Google Maps lancia un navigatore green, ma non è l’unico: tutte le app per viaggiare senza inquinare",2022-09-07T16:41:20+02:00
/innovazione/tecnologia/conta-le-calorie-e-perdi-peso-perche-i-chatbot-per-i-disturbi-alimentari-sono-un-problema/,958,905,"210,60",808,"73,83%","85,49%","0,00",Elisabetta Rosso,“Conta le calorie e perdi peso”: perché i chatbot per i disturbi alimentari sono un problema,2023-06-08T16:06:30+02:00
/innovazione/scienze/suicidio-assistito-le-differenze-con-leutanasia-e-cosa-prevede-la-legge-italiana/,956,870,"466,99",779,"64,58%","81,49%","0,00",Andrea Centini,Suicidio assistito: le differenze con l’eutanasia e cosa prevede la Legge italiana,2023-11-07T15:20:19+01:00
/innovazione/shopping-news/migliori-mouse-di-febbraio-2023-i-9-modelli-piu-indicati-per-pc-e-mac/,956,884,"587,94",836,"35,28%","88,49%","0,00",Quale Compro Team,Migliori mouse di febbraio 2024: i 9 modelli più indicati per PC e Mac,2023-02-16T18:07:49+01:00
/innovazione/tecnologia/hai-mai-lodato-il-sole-da-dove-viene-laudio-virale-su-tiktok/,956,896,"356,56",894,"41,90%","93,41%","0,00",Marco Paretti,“Hai mai lodato il sole?”: da dove viene l’audio virale su TikTok,2022-04-09T12:21:28+02:00
/innovazione/OLD_scienze.fanpage.it/perche-dopo-aver-bevuto-il-caffe-senti-il-bisogno-di-andare-in-bagno/,955,900,"557,31",890,"36,54%","92,67%","0,00",-,-,-
/innovazione/scienze/quando-fare-attivita-fisica-per-dimagrire-un-nuovo-studio-rivela-qual-e-lorario-migliore/,955,905,"188,83",469,"80,65%","74,66%","0,00",Valeria Aiello,Quando fare attività fisica per dimagrire: un nuovo studio rivela qual è l’orario migliore,2023-09-22T17:21:07+02:00
/innovazione/tecnologia/una-sfera-di-led-come-quella-di-las-vegas-potrebbe-arrivare-a-londra-i-cittadini-pero-non-vogliono/,955,845,"195,41",783,"43,57%","78,85%","0,00",Elisabetta Rosso,"Una sfera di led come quella di Las Vegas potrebbe arrivare a Londra, i cittadini però non vogliono",2023-10-12T12:16:16+02:00
/innovazione/tecnologia/nuova-inchiesta-sul-pezzotto-21-persone-indagate-e-abbonamenti-bloccati-in-tutta-italia/,954,875,"232,12",857,"70,48%","89,52%","0,00",Valerio Berra,"Nuova inchiesta sul pezzotto, 21 persone indagate e abbonamenti bloccati in tutta Italia",2023-12-19T10:45:35+01:00
/innovazione/scienze/perche-ci-sono-ancora-cosi-tante-zanzare-dentro-casa/,953,877,"264,00",812,"44,91%","86,67%","0,00",Andrea Centini,Perché ci sono ancora così tante zanzare dentro casa,2022-10-21T16:02:16+02:00
/innovazione/tecnologia/instagram-sblocca-una-nuova-funzione-e-si-avvicina-a-facebook-come-creare-post-di-solo-testo/,953,877,"293,65",796,"43,16%","86,25%","0,00",Valerio Berra,Instagram sblocca una nuova funzione (e si avvicina a Facebook): come creare post di solo testo,2023-01-21T08:01:46+01:00
/innovazione/OLD_tech.fanpage.it/tieni-spenta-questa-funzione-di-telegram-permette-di-tracciare-la-tua-posizione/,952,884,"406,68",865,"31,72%","91,60%","0,00",-,-,-
/innovazione/OLD_scienze.fanpage.it/ce-una-nuova-specie-di-serpente-in-europa-la-piu-grande-di-tutte-chi-e-lelaphe-urartica/,951,862,"305,08",860,"34,41%","89,91%","0,00",-,-,-
/innovazione/tecnologia/le-autostrade-si-illuminano-al-buio-laustralia-sperimenta-la-vernice-fluorescente-per-le-strisce/p7/,951,828,"454,90",825,"60,97%","86,96%","0,00",Elisabetta Rosso,"Le autostrade si illuminano al buio, l’Australia sperimenta la vernice fluorescente per le strisce",2022-10-03T18:11:48+02:00
/innovazione/OLD_scienze.fanpage.it/pericolo-tracina-al-mare-cosa-fare-in-caso-di-puntura-e-come-riconoscerla/,950,874,"434,63",865,"38,74%","91,37%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/ecco-il-significato-del-simbolo-e-del-nome-del-bluetooth/,950,862,"439,43",857,"37,81%","89,68%","0,00",-,-,-
/innovazione/scienze/forse-abbiamo-capito-cosa-viviamo-negli-istanti-che-precedono-la-morte/p1/,950,873,"246,11",854,"60,77%","91,05%","0,00",Valeria Aiello,Forse abbiamo capito cosa viviamo negli istanti che precedono la morte,2023-05-02T09:39:02+02:00
/innovazione/tecnologia/come-sarebbe-oggi-lady-diana-lintelligenza-artificiale-che-invecchia-le-celebrity-scomparse/,950,829,"148,18",827,"55,26%","87,16%","0,00",Valerio Berra,Come sarebbe oggi Lady Diana? L’intelligenza artificiale che invecchia le celebrity scomparse,2022-09-23T12:39:36+02:00
/innovazione/scienze/nuovo-vaccino-abbatte-il-colesterolo-alto-del-30-in-laboratorio-costa-meno-dei-farmaci/?acc=whatsapp-fp,948,860,"318,51",796,"73,37%","85,76%","0,00",Andrea Centini,Nuovo vaccino abbatte il colesterolo alto del 30% in laboratorio: costa meno dei farmaci,2023-12-28T08:37:05+01:00
/innovazione/scienze/il-2022-e-stato-lanno-piu-caldo-e-siccitoso-di-sempre-in-italia-e-andra-sempre-peggio/,947,883,"294,30",780,"67,77%","76,03%","0,00",Andrea Centini,"Il 2022 è stato l’anno più caldo e siccitoso di sempre in Italia, e andrà sempre peggio",2023-07-20T13:53:59+02:00
/innovazione/OLD_scienze.fanpage.it/c-e-un-luogo-sperduto-nell-oceano-in-cui-i-veicoli-spaziali-vanno-a-morire/,946,889,"129,97",873,"50,51%","69,77%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/come-nascondere-la-spunta-blu-dei-vocali-su-whatsapp-o-sapere-a-che-ora-hanno-ascoltato-i-tuoi/,946,869,"478,67",864,"36,03%","91,33%","0,00",-,-,-
/innovazione/scienze/mistero-in-francia-auto-con-squarcio-di-50-cm-forse-colpita-da-meteoroide-ma-esperti-dubitano/?from=taboola_exploremore,946,901,"124,77",90,"65,17%","42,71%","0,00",Andrea Centini,"Mistero in Francia, auto con squarcio di 50 cm: forse colpita da meteoroide, ma esperti dubitano",2023-11-22T10:35:31+01:00
/innovazione/OLD_tech.fanpage.it/app-per-incontri-instagram/,945,895,"548,91",894,"30,97%","94,39%","0,00",-,-,-
/innovazione/scienze/oggi-venerdi-21-aprile-la-falce-di-luna-danza-con-mercurio-nel-cielo-come-vederli-a-occhio-nudo/,945,820,"220,56",771,"48,77%","82,12%","0,00",Andrea Centini,"Oggi, venerdì 21 aprile, la falce di Luna danza con Mercurio nel cielo: come vederli a occhio nudo",2023-04-21T17:02:55+02:00
/innovazione/scienze/scienziati-italiani-scoprono-un-nuovo-gene-responsabile-dellautismo-lo-studio/,944,845,"169,98",611,"56,54%","71,61%","0,00",Andrea Centini,Scienziati italiani scoprono un nuovo gene responsabile dell’autismo: lo studio,2023-01-13T14:50:54+01:00
/innovazione/OLD_tech.fanpage.it/cose-e-come-funziona-magsafe-il-sistema-di-aggancio-magnetico-nella-scocca-dei-nuovi-iphone/,943,892,"666,33",890,"21,59%","93,85%","0,00",-,-,-
