Pagina;Views;Uniche;Tempo;Entrate;Rimbalzo;uscita;Valore
/innovazione/OLD_scienze.fanpage.it/salmonella-e-salmonellosi-cos-e-e-sintomi-dell-infezione-provocata-dal-cibo-contaminato/;975;918;521,35;915;34,72%;93,23%;0,00
/innovazione/OLD_tech.fanpage.it/migliore-fotocamera-compatta/;975;776;519,04;761;72,05%;77,95%;0,00
/innovazione/scienze/scoperta-la-galassia-piu-lontana-e-antica-mai-rilevata-nuovo-record-del-james-webb/;975;852;184,37;499;45,91%;62,97%;0,00
/innovazione/scienze/creata-pelle-viva-con-cellule-umane-per-rivestire-i-robot-ha-anche-capacita-di-autoguarigione/p9/;974;897;168,48;896;55,46%;91,48%;0,00
/innovazione/tecnologia/tra-pochi-giorni-parte-una-sonda-per-cercare-vita-sulle-lune-di-giove-i-segreti-della-missione-juice/;974;891;219,98;750;77,23%;79,26%;0,00
/innovazione/tecnologia/un-video-sullevoluzione-delluomo-sta-spaventando-i-social-e-creato-con-lintelligenza-artificiale/;972;857;153,43;471;49,79%;69,44%;0,00
/innovazione/scienze/quasi-1000-uccelli-morti-dopo-lo-schianto-contro-un-edificio-scienziati-attirati-dalle-luci/?from=taboola_exploremore;971;925;88,38;312;86,31%;60,66%;0,00
/innovazione/OLD_scienze.fanpage.it/diclofenac-voltaren-quali-sono-i-rischi-e-gli-effetti-collaterali-dellantidolorifico/;970;897;434,10;893;38,10%;91,44%;0,00
/innovazione/scienze/campi-flegrei-di-vito-ingv-nessun-segno-di-eruzione-ma-levacuazione-non-e-un-problema/?from=taboola_exploremore;970;928;395,46;830;81,54%;90,00%;0,00
/innovazione/tecnologia/sei-indagato-per-pedofilia-torna-la-mail-di-phishing-con-il-logo-dei-carabinieri-ma-ora-non-chiede-solo-denaro/;970;848;208,46;718;41,09%;74,85%;0,00
/innovazione/scienze/un-uomo-ha-ricevuto-il-primo-trapianto-di-un-intero-occhio-e-di-parte-del-viso/?from=taboola_exploremore;969;914;130,09;179;81,56%;44,89%;0,00
/innovazione/tecnologia/netflix-ha-deciso-di-regalare-i-suoi-ultimi-dvd/;969;925;245,19;817;73,11%;87,00%;0,00
/innovazione/scienze/perche-ad-agosto-ha-fatto-meno-caldo-rispetto-a-luglio/;968;908;241,02;862;51,10%;90,60%;0,00
/innovazione/tecnologia/minacce-di-morte-ai-the-borderline-dopo-lincidente-di-casal-palocco-ma-intanto-i-follower-aumentano/?from=taboola_exploremore;967;908;157,73;703;78,03%;78,70%;0,00
/innovazione/scienze/in-volo-verso-la-luna-chi-sono-gli-astronauti-scelti-dalla-nasa-per-la-storica-missione-artemis-2/;966;885;220,63;561;64,70%;68,53%;0,00
/innovazione/scienze/spiagge-del-mediterraneo-divorate-dai-cambiamenti-climatici-rischiano-di-scomparire-per-sempre/;966;891;218,58;620;63,17%;74,95%;0,00
/innovazione/OLD_tech.fanpage.it/lo-streamer-blur-e-stato-sospeso-da-twitch/;965;892;234,39;842;39,26%;87,77%;0,00
/innovazione/tecnologia/twitter-e-in-down-le-scuse-di-elon-musk-questa-piattaforma-e-cosi-fragile/;965;907;365,66;859;72,01%;85,70%;0,00
/innovazione/OLD_tech.fanpage.it/su-whatsapp-si-potranno-mettere-in-evidenza-le-chat-preferite-ecco-come-fare/;964;872;353,94;871;33,79%;89,63%;0,00
/innovazione/tecnologia/whatsapp-ce-un-modo-per-salvare-anche-i-messaggi-che-spariscono-una-volta-visualizzati/;964;904;228,45;805;42,98%;86,31%;0,00
/innovazione/OLD_tech.fanpage.it/come-pixellare-le-foto-su-whatsapp/;963;869;509,19;865;23,93%;89,72%;0,00
/innovazione/scienze/perche-lodore-del-cibo-non-basta-per-capire-se-e-ancora-buono/;963;917;144,02;817;62,96%;83,07%;0,00
/innovazione/tecnologia/perche-su-telegram-ci-sono-chat-in-cui-dei-ragazzi-si-organizzano-per-costruire-una-bomba/;962;899;435,31;801;46,00%;84,51%;0,00
/innovazione/OLD_scienze.fanpage.it/la-falena-creatonotos-gangis-ha-4-tentacoli-giganti-che-fanno-paura-ecco-a-cosa-servono/;961;877;314,86;876;37,02%;91,05%;0,00
/innovazione/OLD_tech.fanpage.it/qual-e-e-quanto-costa-lanello-di-fidanzamento-dei-me-contro-te/;961;886;304,47;872;31,73%;91,36%;0,00
/innovazione/tecnologia/playstation-ha-svelato-il-suo-futuro-ma-forse-non-e-quello-che-si-aspettavano-i-fan/;960;884;369,73;765;58,88%;83,85%;0,00
/innovazione/OLD_scienze.fanpage.it/scoperti-due-esopianeti-simili-alla-terra-teegarden-b-ha-temperatura-stimata-di-28-c/;959;880;468,58;871;41,71%;90,62%;0,00
/innovazione/tecnologia/google-maps-lancia-un-navigatore-green-ma-non-e-lunico-tutte-le-app-per-viaggiare-senza-inquinare/;959;869;171,37;866;46,32%;89,36%;0,00
/innovazione/tecnologia/conta-le-calorie-e-perdi-peso-perche-i-chatbot-per-i-disturbi-alimentari-sono-un-problema/;958;905;210,60;808;73,83%;85,49%;0,00
/innovazione/scienze/suicidio-assistito-le-differenze-con-leutanasia-e-cosa-prevede-la-legge-italiana/;956;870;466,99;779;64,58%;81,49%;0,00
/innovazione/shopping-news/migliori-mouse-di-febbraio-2023-i-9-modelli-piu-indicati-per-pc-e-mac/;956;884;587,94;836;35,28%;88,49%;0,00
/innovazione/tecnologia/hai-mai-lodato-il-sole-da-dove-viene-laudio-virale-su-tiktok/;956;896;356,56;894;41,90%;93,41%;0,00
/innovazione/OLD_scienze.fanpage.it/perche-dopo-aver-bevuto-il-caffe-senti-il-bisogno-di-andare-in-bagno/;955;900;557,31;890;36,54%;92,67%;0,00
/innovazione/scienze/quando-fare-attivita-fisica-per-dimagrire-un-nuovo-studio-rivela-qual-e-lorario-migliore/;955;905;188,83;469;80,65%;74,66%;0,00
/innovazione/tecnologia/una-sfera-di-led-come-quella-di-las-vegas-potrebbe-arrivare-a-londra-i-cittadini-pero-non-vogliono/;955;845;195,41;783;43,57%;78,85%;0,00
/innovazione/tecnologia/nuova-inchiesta-sul-pezzotto-21-persone-indagate-e-abbonamenti-bloccati-in-tutta-italia/;954;875;232,12;857;70,48%;89,52%;0,00
/innovazione/scienze/perche-ci-sono-ancora-cosi-tante-zanzare-dentro-casa/;953;877;264,00;812;44,91%;86,67%;0,00
/innovazione/tecnologia/instagram-sblocca-una-nuova-funzione-e-si-avvicina-a-facebook-come-creare-post-di-solo-testo/;953;877;293,65;796;43,16%;86,25%;0,00
/innovazione/OLD_tech.fanpage.it/tieni-spenta-questa-funzione-di-telegram-permette-di-tracciare-la-tua-posizione/;952;884;406,68;865;31,72%;91,60%;0,00
/innovazione/OLD_scienze.fanpage.it/ce-una-nuova-specie-di-serpente-in-europa-la-piu-grande-di-tutte-chi-e-lelaphe-urartica/;951;862;305,08;860;34,41%;89,91%;0,00
/innovazione/tecnologia/le-autostrade-si-illuminano-al-buio-laustralia-sperimenta-la-vernice-fluorescente-per-le-strisce/p7/;951;828;454,90;825;60,97%;86,96%;0,00
/innovazione/OLD_scienze.fanpage.it/pericolo-tracina-al-mare-cosa-fare-in-caso-di-puntura-e-come-riconoscerla/;950;874;434,63;865;38,74%;91,37%;0,00
/innovazione/OLD_tech.fanpage.it/ecco-il-significato-del-simbolo-e-del-nome-del-bluetooth/;950;862;439,43;857;37,81%;89,68%;0,00
/innovazione/scienze/forse-abbiamo-capito-cosa-viviamo-negli-istanti-che-precedono-la-morte/p1/;950;873;246,11;854;60,77%;91,05%;0,00
/innovazione/tecnologia/come-sarebbe-oggi-lady-diana-lintelligenza-artificiale-che-invecchia-le-celebrity-scomparse/;950;829;148,18;827;55,26%;87,16%;0,00
/innovazione/scienze/nuovo-vaccino-abbatte-il-colesterolo-alto-del-30-in-laboratorio-costa-meno-dei-farmaci/?acc=whatsapp-fp;948;860;318,51;796;73,37%;85,76%;0,00
/innovazione/scienze/il-2022-e-stato-lanno-piu-caldo-e-siccitoso-di-sempre-in-italia-e-andra-sempre-peggio/;947;883;294,30;780;67,77%;76,03%;0,00
/innovazione/OLD_scienze.fanpage.it/c-e-un-luogo-sperduto-nell-oceano-in-cui-i-veicoli-spaziali-vanno-a-morire/;946;889;129,97;873;50,51%;69,77%;0,00
/innovazione/OLD_tech.fanpage.it/come-nascondere-la-spunta-blu-dei-vocali-su-whatsapp-o-sapere-a-che-ora-hanno-ascoltato-i-tuoi/;946;869;478,67;864;36,03%;91,33%;0,00
/innovazione/scienze/mistero-in-francia-auto-con-squarcio-di-50-cm-forse-colpita-da-meteoroide-ma-esperti-dubitano/?from=taboola_exploremore;946;901;124,77;90;65,17%;42,71%;0,00
/innovazione/OLD_tech.fanpage.it/app-per-incontri-instagram/;945;895;548,91;894;30,97%;94,39%;0,00
/innovazione/scienze/oggi-venerdi-21-aprile-la-falce-di-luna-danza-con-mercurio-nel-cielo-come-vederli-a-occhio-nudo/;945;820;220,56;771;48,77%;82,12%;0,00
/innovazione/scienze/scienziati-italiani-scoprono-un-nuovo-gene-responsabile-dellautismo-lo-studio/;944;845;169,98;611;56,54%;71,61%;0,00
/innovazione/OLD_tech.fanpage.it/cose-e-come-funziona-magsafe-il-sistema-di-aggancio-magnetico-nella-scocca-dei-nuovi-iphone/;943;892;666,33;890;21,59%;93,85%;0,00
/innovazione/OLD_tech.fanpage.it/se-hai-ricevuto-questo-messaggio-non-rispondere-e-la-truffa-del-codice-whatsapp/;943;881;379,54;852;35,56%;91,62%;0,00
/innovazione/scienze/se-non-sopporti-il-tempo-che-passa-potresti-soffrire-di-cronofobia/;943;887;456,07;887;39,60%;93,74%;0,00
/innovazione/scienze/questo-aereo-rivoluzionario-sfonda-il-muro-del-suono-senza-boati-test-della-nasa-nel-2023/;942;867;325,53;850;46,18%;89,70%;0,00
/innovazione/scienze/per-la-prima-volta-la-terra-ha-superato-i-2-c-di-riscaldamento-e-sempre-piu-inospitale-per-la-vita/;941;847;221,00;742;49,33%;77,15%;0,00
/innovazione/scienze/rarissimo-gabbiano-di-sabine-avvistato-a-napoli-e-senza-una-zampa-forse-a-causa-di-una-lenza/;941;823;234,39;760;62,94%;82,36%;0,00
/innovazione/tecnologia/anche-new-york-vieta-tiktok-sui-dispositivi-comunali-e-una-minaccia-per-la-citta/;941;887;309,35;759;59,92%;84,06%;0,00
/innovazione/OLD_scienze.fanpage.it/climate-strike-cosi-abbiamo-iniziato-a-intossicare-la-terra-causando-i-cambiamenti-climatici/;940;801;580,76;798;27,79%;84,57%;0,00
/innovazione/scienze/possiamo-emettere-solo-altri-250-miliardi-di-tonnellate-di-co2-lavviso-degli-scienziati-del-clima/;940;887;225,62;733;75,75%;83,72%;0,00
/innovazione/OLD_tech.fanpage.it/migliori-aplificatori-per-antenna-tv/;939;818;711,84;817;30,22%;86,69%;0,00
/innovazione/scienze/alzheimer-e-parkinson-sono-forse-due-facce-della-stessa-malattia-lipotesi-di-uno-studio-italiano/;939;822;192,16;89;58,43%;36,10%;0,00
/innovazione/scienze/cigno-decapitato-in-un-porto-di-trieste-luccello-era-li-da-alcuni-giorni/;939;850;172,45;777;65,17%;81,47%;0,00
/innovazione/scienze/il-canto-degli-uccelli-e-il-birdwatching-migliorano-il-benessere-mentale-per-molte-ore-al-giorno/;939;765;164,50;728;53,08%;78,81%;0,00
/innovazione/scienze/qual-e-la-causa-della-misteriosa-spirale-luminosa-avvistata-nel-cielo-dellalaska/;939;866;266,47;749;64,85%;79,55%;0,00
/innovazione/scienze/un-misterioso-oggetto-sta-per-essere-risucchiato-dal-buco-nero-al-centro-della-nostra-galassia/;939;865;191,91;686;71,91%;78,70%;0,00
/innovazione/scienze/cosa-significa-che-il-sottomarino-titan-e-imploso-e-come-sono-morti-i-suoi-passeggeri/?from=taboola_exploremore;938;844;209,24;649;74,27%;75,59%;0,00
/innovazione/scienze/perche-gli-esseri-umani-non-hanno-la-coda/;938;851;412,42;846;39,91%;89,66%;0,00
/innovazione/OLD_scienze.fanpage.it/mummia-aliena-trovata-in-peru-ecco-perche-si-tratta-di-un-fake-clamoroso/;937;875;502,81;843;33,25%;91,46%;0,00
/innovazione/scienze/perche-la-nuova-zelanda-ha-inserito-5-specie-estinte-nel-concorso-per-votare-luccello-del-secolo/;935;863;208,55;754;76,91%;85,24%;0,00
/innovazione/scienze/perche-puoi-rimanere-negativo-al-covid-anche-se-in-famiglia-sono-tutti-positivi/;934;865;479,05;861;51,91%;91,97%;0,00
/innovazione/tecnologia/il-ceo-di-tiktok-parla-della-indagini-negli-usa-amate-lapp-e-ve-la-potrebbero-togliere/;934;712;213,36;613;65,58%;68,74%;0,00
/innovazione/scienze/la-malattia-del-cervo-zombie-preoccupa-gli-esperti-puo-essere-trasmessa-agli-umani/p1/;933;834;193,48;817;65,48%;86,17%;0,00
/innovazione/scienze/luomo-sta-mutilando-lalbero-della-vita-tasso-di-estinzione-35-volte-piu-rapido-a-causa-nostra/;931;861;193,78;732;75,85%;78,52%;0,00
/innovazione/scienze/perche-alcune-persone-muoiono-dopo-aver-fatto-sesso/;931;875;173,88;867;45,74%;92,70%;0,00
/innovazione/tecnologia/la-storia-della-setta-cattolica-che-compra-i-dati-su-grindr-per-perseguitare-i-preti-omosessuali/;931;886;284,66;756;58,44%;74,65%;0,00
/innovazione/tecnologia/la-storia-di-bankman-fried-il-miliardario-delle-cripto-che-ha-perso-il-94-dei-suoi-soldi-in-un-giorno/;931;841;198,45;605;57,40%;66,70%;0,00
/innovazione/OLD_scienze.fanpage.it/aspirina-contro-la-disfunzione-erettile-funziona-come-il-viagra/;930;868;419,87;865;33,87%;92,37%;0,00
/innovazione/tecnologia/la-commissione-ue-vieta-ai-suoi-dipendenti-di-usare-lintelligenza-artificiale-per-certi-documenti/;930;874;214,05;710;70,08%;80,43%;0,00
/innovazione/tecnologia/cosa-sono-le-particelle-cosmiche-che-si-trovano-sui-tetti-delle-cattedrali/;929;866;243,93;706;69,49%;78,15%;0,00
/innovazione/OLD_tech.fanpage.it/lultimo-filtro-di-snapchat-vi-trasforma-in-anziani-e-bambini/;928;808;244,10;802;42,06%;84,27%;0,00
/innovazione/scienze/scoperto-il-relitto-della-nave-che-provo-ad-avvisare-il-titanic-del-rischio-di-iceberg/;928;871;134,27;444;45,96%;62,61%;0,00
/innovazione/tecnologia/addio-compressione-ora-whatsapp-lavora-a-unopzione-per-inviare-immagini-ad-alta-qualita/;928;858;320,44;806;47,15%;86,64%;0,00
/innovazione/OLD_scienze.fanpage.it/meningite-eosinofila-dopo-aver-mangiato-una-lumaca-come-uccide-langiostrongylus-cantonensis/;927;847;378,62;836;34,67%;90,08%;0,00
/innovazione/scienze/leucemia-speranze-da-cellule-car-cik-in-remissione-completa-il-67-dei-pazienti-lo-studio-italiano/;926;841;155,36;684;60,76%;77,32%;0,00
/innovazione/scienze/magnifica-eclissi-anulare-sabato-14-ottobre-a-che-ora-e-come-vede-lanello-di-fuoco/?from=taboola_exploremore;926;885;107,49;124;75,81%;46,11%;0,00
/innovazione/OLD_tech.fanpage.it/come-cambiare-lingua-su-facebook/;923;842;291,77;840;36,17%;90,57%;0,00
/innovazione/tecnologia/un-disegno-di-legge-negli-stati-uniti-vuole-vietare-i-social-ai-minori-di-13-anni-sul-serio/;923;879;362,59;838;56,99%;90,03%;0,00
/innovazione/scienze/cosa-dei-fare-se-ce-un-tornado-in-arrivo/?from=taboola_exploremore;922;863;308,33;770;76,46%;89,15%;0,00
/innovazione/tecnologia/tutti-i-dubbi-che-abbiamo-su-giove-lalgoritmo-di-polizia-predittiva-per-anticipare-i-reati/;922;864;294,79;727;57,14%;73,97%;0,00
/innovazione/OLD_tech.fanpage.it/perche-le-batterie-delle-biciclette-e-dei-monopattini-elettrici-possono-esplodere/;921;839;584,16;829;32,06%;90,01%;0,00
/innovazione/tecnologia/si-fingeva-medico-su-tiktok-ora-dalya-e-stata-condannata-a-un-tribunale-quanto-dovra-pagare/?from=taboola_exploremore;921;878;110,44;234;87,07%;57,33%;0,00
/innovazione/scienze/questo-ammasso-stellare-sembra-avere-leta-delluniverso/;920;834;287,27;773;68,30%;83,91%;0,00
/innovazione/tecnologia/lincontro-tra-musk-e-zuckerberg-puo-saltare-elon-non-e-serio-trova-scuse-per-non-battersi/;920;861;315,38;750;62,90%;83,04%;0,00
/innovazione/scienze/il-telescopio-spaziale-james-webb-cattura-lesplosione-stellare-piu-vicina-alla-terra/;919;823;182,01;715;63,09%;80,85%;0,00
/innovazione/OLD_scienze.fanpage.it/perche-non-ti-devi-preoccupare-se-vedi-questi-segni-sul-braccio-dopo-il-vaccino-anti-covid/;917;879;333,62;878;43,51%;95,75%;0,00
/innovazione/scienze/loms-pronta-a-dichiarare-il-dolcificante-aspartame-come-possibile-cancerogeno-per-luomo/;917;835;278,77;713;49,79%;81,35%;0,00
/innovazione/tecnologia/dalle-ricette-alle-bio-di-tinder-cinque-cose-da-scrivere-con-lintelligenza-artificiale-di-chatgpt/;917;840;171,90;399;44,00%;68,59%;0,00
/innovazione/OLD_tech.fanpage.it/youtube-ha-iniziato-a-mostrare-pubblicita-porno-tra-un-video-e-laltro/;915;848;194,73;831;47,73%;90,05%;0,00
/innovazione/scienze/gli-alieni-non-ci-fanno-visita-perche-il-sistema-solare-non-interessa-loro-secondo-uno-studio/;915;849;196,82;447;48,32%;64,48%;0,00
/innovazione/scienze/la-prima-foto-della-terra-di-un-nuovo-satellite-e-magnifica-fornira-previsioni-meteo-accuratissime/;915;821;214,98;748;60,21%;81,86%;0,00
/innovazione/tecnologia/cosa-sappiamo-della-superbomba-usata-dalla-russia-trasporta-1-000-chili-di-esplosivo/;915;838;228,77;816;76,65%;89,95%;0,00
/innovazione/scienze/i-fertilizzanti-possono-trasferire-luranio-nelle-falde-acquifere-secondo-uno-studio/;914;840;189,76;771;80,98%;84,68%;0,00
/innovazione/scienze/covid-e-influenza-in-italia-picchi-attesi-tra-natale-e-capodanno-i-sintomi-delle-diverse-infezioni/?from=taboola_exploremore;913;878;175,09;604;82,62%;77,55%;0,00
/innovazione/tecnologia/playboy-presenta-la-sua-versione-digitale-per-diventare-il-nuovo-onlyfans/;912;827;151,74;763;45,69%;80,04%;0,00
/innovazione/OLD_scienze.fanpage.it/gigantesco-pesce-luna-spiaggiato-in-australia-e-il-pesce-osseo-piu-grande-del-pianeta/;911;817;201,19;813;48,40%;89,24%;0,00
/innovazione/scienze/madre-e-figlia-da-record-prime-turiste-spaziali-dai-caraibi-grazie-a-una-lotteria/;911;850;380,51;787;67,68%;86,83%;0,00
/innovazione/OLD_scienze.fanpage.it/i-coriandoli-sono-dannosi-per-la-natura-legambiente-meglio-le-stelle-filanti/;908;806;361,59;804;41,49%;88,33%;0,00
/innovazione/OLD_tech.fanpage.it/se-hai-scaricato-una-di-queste-app-probabilmente-ti-hano-rubato-dei-soldi/;908;847;441,33;843;31,25%;92,73%;0,00
/innovazione/scienze/cosa-sono-le-ondate-di-calore-quali-sono-i-rischi-e-come-possiamo-proteggerci/;908;818;159,57;469;62,00%;64,65%;0,00
/innovazione/scienze/cose-il-satan-2-il-missile-nucleare-ipersonico-che-putin-vuole-testare-entro-la-fine-dellanno/;908;846;172,11;684;52,34%;80,51%;0,00
/innovazione/scienze/nuovi-pannelli-solari-trasparenti-possono-sostituire-vetri-di-finestre-e-schermi-dei-dispositivi/p2/;908;863;219,81;861;66,98%;94,71%;0,00
/innovazione/tecnologia/per-elon-musk-una-tesi-antisemita-e-diventata-una-verita-assoluta/;908;842;288,09;707;60,68%;81,17%;0,00
/innovazione/scienze/milioni-di-metri-cubi-di-metano-rischiano-di-fuoriuscire-dal-permafrost-come-una-bomba-a-orologeria/;906;849;176,59;582;63,75%;66,00%;0,00
/innovazione/tecnologia/acea-e-sotto-attacco-hacker-dietro-ce-il-gruppo-di-cyber-criminali-black-basta/;906;842;357,42;772;48,58%;87,53%;0,00
/innovazione/OLD_tech.fanpage.it/camino-per-casa-vostra-come-trasformare-la-tv-in-un-focolare-con-netflix/;905;835;463,21;835;29,90%;92,27%;0,00
/innovazione/OLD_tech.fanpage.it/youporn-4-85-miliardi-di-visite-nel-2012-italia-al-4-posto/;905;792;128,20;777;63,25%;85,19%;0,00
/innovazione/scienze/perche-e-pericoloso-bere-lacqua-del-mare-e-usarla-per-condire-e-cucinare/p4/;903;845;297,07;842;51,72%;93,36%;0,00
/innovazione/scienze/oggi-e-la-giornata-mondiale-degli-oceani-il-piu-grande-serbatoio-di-biodiversita-della-terra/;902;803;182,32;788;78,35%;87,25%;0,00
/innovazione/scienze/questo-gel-puo-raccogliere-lacqua-dallaria-del-deserto/;902;820;246,92;743;66,80%;82,82%;0,00
/innovazione/OLD_tech.fanpage.it/dentro-al-camper-da-2-milioni-di-dollari-con-design-da-yacht-e-garage-interno/;901;836;280,59;834;43,44%;92,34%;0,00
/innovazione/scienze/cose-il-drone-sottomarino-poseidon-larma-nucleare-russa-che-provoca-uno-tsunami/;901;844;507,66;833;61,39%;90,34%;0,00
/innovazione/scienze/la-nuova-mappa-di-venere-mostra-per-la-prima-volta-tutti-i-suoi-85-000-vulcani/;901;828;147,81;672;70,52%;78,25%;0,00
/innovazione/tecnologia/perche-un-meme-di-barbie-ha-fatto-arrabbiare-i-giapponesi/;901;832;159,98;653;63,86%;80,47%;0,00
/innovazione/OLD_scienze.fanpage.it/chi-assume-farmaci-o-la-pillola-non-deve-prendere-il-sole-la-verita-sulla-fotosenbilita/;900;860;627,39;860;26,02%;95,11%;0,00
/innovazione/OLD_tech.fanpage.it/i-10-migliori-occhiali-per-pc-opinioni-e-classifica/;900;817;883,94;803;25,87%;89,22%;0,00
/innovazione/OLD_tech.fanpage.it/nascondere-foto-file-android/;900;797;472,39;796;26,57%;88,33%;0,00
/innovazione/scienze/nuova-terapia-anticancro-allunga-e-la-vita-dei-cani-malati-terminali-alcuni-guariscono/;899;796;287,25;660;51,97%;77,42%;0,00
/innovazione/scienze/il-piu-grande-ghiacciaio-dei-pirenei-sta-morendo-gli-restano-10-anni-forse-anche-meno/;897;829;297,08;735;61,68%;79,71%;0,00
/innovazione/scienze/ci-avviciniamo-alla-catastrofe-climatica-ottobre-2023-il-piu-caldo-di-sempre-nellanno-piu-rovente/?from=taboola_exploremore;896;837;116,23;214;78,77%;50,45%;0,00
/innovazione/scienze/drammatico-consumo-di-suolo-in-italia-ispra-nel-2022-divorati-21-ettari-al-giorno/;895;818;206,98;601;70,60%;75,98%;0,00
/innovazione/scienze/non-indossare-i-vestiti-di-questo-colore-se-vuoi-evitare-le-punture-di-zanzara/;895;832;146,24;568;45,79%;70,06%;0,00
/innovazione/OLD_scienze.fanpage.it/migliori-collari-elisabettiani-guida-allacquisto/;894;806;892,33;805;32,84%;89,82%;0,00
/innovazione/OLD_tech.fanpage.it/firmare-i-pdf-con-il-mac-e-creare-la-propria-firma-digitale/;894;859;792,69;859;19,70%;96,09%;0,00
/innovazione/scienze/spray-nasale-anti-covid-sperimentale-previene-trasmissione-e-malattia-di-tutte-le-varianti/;893;832;260,36;748;68,93%;87,57%;0,00
/innovazione/scienze/avvistata-una-rara-cavalletta-rosa-in-galles-come-possibile/;892;837;233,87;732;65,17%;86,43%;0,00
/innovazione/scienze/virgin-galactic-oggi-il-volo-turistico-nello-spazio-di-mamma-figlia-e-un-ex-olimpionico-come-sara/;892;818;437,07;784;56,49%;88,12%;0,00
/innovazione/OLD_tech.fanpage.it/questo-treno-superveloce-puo-portarti-da-milano-a-napoli-in-unora-e-mezza/p14/;891;842;509,89;841;68,13%;94,05%;0,00
/innovazione/scienze/nei-cieli-degli-stati-uniti-gli-aerei-disperdono-ioduro-dargento-per-far-nevicare-di-piu/;891;806;228,05;746;50,27%;84,62%;0,00
/innovazione/scienze/come-hanno-fatto-le-formiche-a-conquistare-il-mondo/;889;822;218,62;656;74,24%;79,53%;0,00
/innovazione/scienze/cosa-sono-le-armi-tattiche-nucleari-e-quali-sarebbero-le-conseguenze-del-loro-uso-in-ucraina/;889;813;450,96;787;64,81%;78,29%;0,00
/innovazione/scienze/ce-un-suono-perfetto-quando-si-tratta-di-scegliere-la-suoneria-della-sveglia-e-ora-sappiamo-qual-e/;888;819;331,04;813;36,20%;91,89%;0,00
/innovazione/tecnologia/le-nostre-10-app-per-rispettare-i-buoni-propositi-nel-2023-e-non-chiamare-piu-gli-ex-dopo-aver-bevuto/;887;814;288,69;756;44,33%;86,02%;0,00
/innovazione/OLD_scienze.fanpage.it/questa-e-la-temperatura-piu-bassa-mai-raggiunta-in-un-laboratorio/;886;809;534,32;807;29,37%;90,07%;0,00
/innovazione/OLD_tech.fanpage.it/come-bloccare-siti-hard-su-un-iphone/;884;784;303,67;780;29,81%;86,99%;0,00
/innovazione/scienze/bastano-2-mesi-di-dieta-vegana-per-migliorare-la-salute-del-cuore-lo-dimostra-studio-sui-gemelli/;883;806;200,92;646;63,21%;78,82%;0,00
/innovazione/scienze/il-mistero-del-pomodoro-scomparso-a-bordo-della-stazione-spaziale-risolto-dopo-8-mesi/?acc=whatsapp-fp;882;799;281,40;758;69,70%;84,01%;0,00
/innovazione/tecnologia/chatgpt-non-e-cosi-sicuro-ce-un-modo-per-obbligarlo-a-rivelare-i-dati-degli-utenti/;882;789;154,72;671;58,42%;79,48%;0,00
/innovazione/tecnologia/cose-e-come-si-gioca-a-wordle-il-quiz-delle-parole-che-impazza-sui-social/;882;800;308,61;796;39,13%;90,02%;0,00
/innovazione/tecnologia/israele-e-scomparso-dalle-mappe-perche-in-cina-i-motori-di-ricerca-sono-sotto-accusa/;882;831;339,95;749;64,80%;84,13%;0,00
/innovazione/OLD_scienze.fanpage.it/malattia-di-chagas-in-italia-come-il-parassita-del-bacio-entra-nel-nostro-corpo-e-ci-uccide/;881;787;395,48;786;34,01%;88,42%;0,00
/innovazione/scienze/cose-lo-scudo-antimissile-arrow-3-che-la-germania-vuole-acquistare-per-difendersi-dalla-russia/;877;823;336,62;749;41,47%;88,14%;0,00
/innovazione/scienze/potresti-essere-allergico-al-freddo-e-non-saperlo-quali-sono-i-sintomi-a-cui-fare-attenzione/;877;779;435,31;774;51,99%;88,26%;0,00
/innovazione/scienze/la-celebre-venere-di-willendorf-del-paleolitico-e-stata-fatta-in-italia-secondo-uno-studio/;876;744;218,12;742;30,97%;84,82%;0,00
/innovazione/OLD_tech.fanpage.it/ciao-sono-luca-e-sono-morto-il-messaggio-horror-che-terrorizza-gli-utenti-di-whatsapp/;874;735;350,54;734;32,88%;84,10%;0,00
/innovazione/OLD_tech.fanpage.it/su-whatsapp-potrai-cambiare-colore-a-chat-e-grafica/;874;811;388,52;810;33,95%;91,88%;0,00
/innovazione/tecnologia/il-primo-regolamento-al-mondo-sullintelligenza-artificiale-e-stato-approvato-cosa-ha-deciso-lue/;874;805;283,62;723;60,91%;81,24%;0,00
/innovazione/scienze/melanoma-vaccino-a-mrna-di-moderna-riduce-recidiva-e-morte-al-via-studio-di-fase-3-in-italia/?acc=whatsapp-fp;871;773;315,80;737;67,07%;82,66%;0,00
/innovazione/OLD_tech.fanpage.it/la-storia-di-stonks-il-meme-azionario-che-ora-e-una-skin-di-fortnite/;870;776;217,12;750;44,62%;87,01%;0,00
/innovazione/scienze/il-ventilatore-fa-davvero-male-alla-salute-perche-e-quando-e-meglio-non-usarlo/p1/;870;808;283,51;793;65,32%;91,95%;0,00
/innovazione/OLD_tech.fanpage.it/in-attesa-del-messaggio-potrebbe-volerci-un-po-di-tempo-perche-appare-questo-avviso-su-whatsapp/;869;805;690,82;803;22,74%;92,41%;0,00
/innovazione/OLD_tech.fanpage.it/le-migliori-telecamere-ip-wireless/;869;820;949,21;816;22,72%;93,90%;0,00
